,query_name,node_info,depth,is_bushy,x,y,x',y',z,extra_info
155,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,7,False,4061923,44301332,4061923,385,385,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
156,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,6,False,772581,43528751,772581,323,385,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
157,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,5,False,36242603,7286148,36242603,25,323,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 0
"
158,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,4,False,84843,7201305,84843,54,25,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
159,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,3,False,2609129,4592176,2609129,146,54,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 8
"
160,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,2,False,68245,4523931,68245,41840,146,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 10
"
161,/Users/kerenhuang/join-order-benchmark/16a.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
162,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,7,False,4061923,46758814,4061923,3710592,3710592,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
163,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,6,False,772581,45986233,772581,2832555,3710592,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
164,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,5,False,36242603,9743630,36242603,68316,2832555,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 2
"
165,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,4,False,2525744,7217886,2525744,68316,68316,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 0
"
166,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,3,False,84843,7133043,84843,148552,68316,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
167,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,2,False,2609129,4523914,2609129,41838,148552,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 53
"
168,/Users/kerenhuang/join-order-benchmark/16b.sql,HASH_JOIN,1,False,4523913,1,4523913,1,41838,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
169,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,7,False,4061923,45179993,4061923,319932,319932,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
170,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,6,False,772581,44407412,772581,221609,319932,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
171,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,5,False,36242603,8164809,36242603,8538,221609,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 0
"
172,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,4,False,84843,8079966,84843,11406,8538,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
173,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,3,False,2609129,5470837,2609129,6926,11406,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 8
"
174,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,2,False,946906,4523931,946906,41840,6926,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 10
"
175,/Users/kerenhuang/join-order-benchmark/16c.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
176,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,7,False,4061923,44925643,4061923,249455,249455,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
177,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,6,False,772581,44153062,772581,169273,249455,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
178,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,5,False,36242603,7910459,36242603,6766,169273,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 0
"
179,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,4,False,84843,7825616,84843,8661,6766,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
180,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,3,False,2609129,5216487,2609129,5385,8661,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 8
"
181,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,2,False,692556,4523931,692556,41840,5385,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 10
"
182,/Users/kerenhuang/join-order-benchmark/16d.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
183,/Users/kerenhuang/join-order-benchmark/17a.sql,HASH_JOIN,6,False,343399,45986233,343399,2832555,258289,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
184,/Users/kerenhuang/join-order-benchmark/17a.sql,HASH_JOIN,5,False,36242603,9743630,36242603,68316,2832555,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 2
"
185,/Users/kerenhuang/join-order-benchmark/17a.sql,HASH_JOIN,4,False,2525744,7217886,2525744,68316,68316,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 0
"
186,/Users/kerenhuang/join-order-benchmark/17a.sql,HASH_JOIN,3,False,84843,7133043,84843,148552,68316,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
187,/Users/kerenhuang/join-order-benchmark/17a.sql,HASH_JOIN,2,False,2609129,4523914,2609129,41838,148552,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 53
"
188,/Users/kerenhuang/join-order-benchmark/17a.sql,HASH_JOIN,1,False,4523913,1,4523913,1,41838,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
189,/Users/kerenhuang/join-order-benchmark/17b.sql,HASH_JOIN,6,False,234997,45937807,234997,52306,52306,"INNER
id = company_id

[INFOSEPARATOR]
EC: 17
"
190,/Users/kerenhuang/join-order-benchmark/17b.sql,HASH_JOIN,5,False,36174,45901633,36174,7796926,52306,"INNER
id = person_id

[INFOSEPARATOR]
EC: 17
"
191,/Users/kerenhuang/join-order-benchmark/17b.sql,HASH_JOIN,4,False,36242603,9659030,36242603,148552,7796926,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 438
"
192,/Users/kerenhuang/join-order-benchmark/17b.sql,HASH_JOIN,3,False,2609129,7049901,2609129,41840,148552,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 40
"
193,/Users/kerenhuang/join-order-benchmark/17b.sql,HASH_JOIN,2,False,2525970,4523931,2525970,41840,41840,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 51
"
194,/Users/kerenhuang/join-order-benchmark/17b.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
195,/Users/kerenhuang/join-order-benchmark/17c.sql,HASH_JOIN,6,False,234997,45904297,234997,1918,1918,"INNER
id = company_id

[INFOSEPARATOR]
EC: 17
"
196,/Users/kerenhuang/join-order-benchmark/17c.sql,HASH_JOIN,5,False,2664,45901633,2664,7796926,1918,"INNER
id = person_id

[INFOSEPARATOR]
EC: 17
"
197,/Users/kerenhuang/join-order-benchmark/17c.sql,HASH_JOIN,4,False,36242603,9659030,36242603,148552,7796926,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 438
"
198,/Users/kerenhuang/join-order-benchmark/17c.sql,HASH_JOIN,3,False,2609129,7049901,2609129,41840,148552,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 40
"
199,/Users/kerenhuang/join-order-benchmark/17c.sql,HASH_JOIN,2,False,2525970,4523931,2525970,41840,41840,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 51
"
200,/Users/kerenhuang/join-order-benchmark/17c.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
201,/Users/kerenhuang/join-order-benchmark/17d.sql,HASH_JOIN,6,False,4061926,46136630,4061926,7796926,11538,"INNER
id = person_id

[INFOSEPARATOR]
EC: 88
"
202,/Users/kerenhuang/join-order-benchmark/17d.sql,HASH_JOIN,5,False,36242603,9894027,36242603,148552,7796926,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 440
"
203,/Users/kerenhuang/join-order-benchmark/17d.sql,HASH_JOIN,4,False,234997,9659030,234997,148552,148552,"INNER
id = company_id

[INFOSEPARATOR]
EC: 40
"
204,/Users/kerenhuang/join-order-benchmark/17d.sql,HASH_JOIN,3,False,2609129,7049901,2609129,41840,148552,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 40
"
205,/Users/kerenhuang/join-order-benchmark/17d.sql,HASH_JOIN,2,False,2525970,4523931,2525970,41840,41840,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 51
"
206,/Users/kerenhuang/join-order-benchmark/17d.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
207,/Users/kerenhuang/join-order-benchmark/17e.sql,HASH_JOIN,6,False,4061926,45986233,4061926,2832555,2832555,"INNER
id = person_id

[INFOSEPARATOR]
EC: 2
"
208,/Users/kerenhuang/join-order-benchmark/17e.sql,HASH_JOIN,5,False,36242603,9743630,36242603,68316,2832555,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 2
"
209,/Users/kerenhuang/join-order-benchmark/17e.sql,HASH_JOIN,4,False,2525744,7217886,2525744,68316,68316,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 0
"
210,/Users/kerenhuang/join-order-benchmark/17e.sql,HASH_JOIN,3,False,84843,7133043,84843,148552,68316,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
211,/Users/kerenhuang/join-order-benchmark/17e.sql,HASH_JOIN,2,False,2609129,4523914,2609129,41838,148552,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 53
"
212,/Users/kerenhuang/join-order-benchmark/17e.sql,HASH_JOIN,1,False,4523913,1,4523913,1,41838,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
213,/Users/kerenhuang/join-order-benchmark/17f.sql,HASH_JOIN,6,False,4061926,46136630,4061926,7796926,1113120,"INNER
id = person_id

[INFOSEPARATOR]
EC: 88
"
214,/Users/kerenhuang/join-order-benchmark/17f.sql,HASH_JOIN,5,False,36242603,9894027,36242603,148552,7796926,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 440
"
215,/Users/kerenhuang/join-order-benchmark/17f.sql,HASH_JOIN,4,False,234997,9659030,234997,148552,148552,"INNER
id = company_id

[INFOSEPARATOR]
EC: 40
"
216,/Users/kerenhuang/join-order-benchmark/17f.sql,HASH_JOIN,3,False,2609129,7049901,2609129,41840,148552,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 40
"
217,/Users/kerenhuang/join-order-benchmark/17f.sql,HASH_JOIN,2,False,2525970,4523931,2525970,41840,41840,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 51
"
218,/Users/kerenhuang/join-order-benchmark/17f.sql,HASH_JOIN,1,False,4523930,1,4523930,1,41840,"INNER
keyword_id = id

[INFOSEPARATOR]
EC: 4523930
"
219,/Users/kerenhuang/join-order-benchmark/18a.sql,HASH_JOIN,6,False,56723341,1,82408,1,410,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 81
"
220,/Users/kerenhuang/join-order-benchmark/18a.sql,HASH_JOIN,5,False,14834653,41888688,14834653,3435,82408,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 9105
"
221,/Users/kerenhuang/join-order-benchmark/18a.sql,HASH_JOIN,4,False,2525792,39362896,2525792,3435,3435,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 2046
"
222,/Users/kerenhuang/join-order-benchmark/18a.sql,HASH_JOIN,3,False,1739579,37623317,1739579,858842,3435,"INNER
id = person_id

[INFOSEPARATOR]
EC: 2699
"
223,/Users/kerenhuang/join-order-benchmark/18a.sql,HASH_JOIN,2,False,36243281,1380036,36243281,459925,858842,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 26785
"
224,/Users/kerenhuang/join-order-benchmark/18a.sql,HASH_JOIN,1,False,1380035,1,1380035,1,459925,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 12321
"
225,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,6,False,961555,51916121,961555,268,11,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
226,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,5,False,36244349,15671772,36244344,358,268,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 6
"
227,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,1,False,36244344,5,36244344,5,36244344,"MARK
note = #0

[INFOSEPARATOR]
EC: 36244344
"
228,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,4,False,15671771,1,358,1,358,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 2
"
229,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,3,False,14834653,837118,14834653,6152,358,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 332
"
230,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,2,False,784488,52630,784488,15849,6152,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 373
"
231,/Users/kerenhuang/join-order-benchmark/18b.sql,HASH_JOIN,1,False,52629,1,52629,1,15849,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 2464
"
232,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,6,False,1739579,54984837,1739579,54155,28073,"INNER
id = person_id

[INFOSEPARATOR]
EC: 81
"
233,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,5,False,36244349,18740488,36244344,102516,54155,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 161
"
234,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,1,False,36244344,5,36244344,5,36244344,"MARK
note = #0

[INFOSEPARATOR]
EC: 36244344
"
235,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,4,False,2525792,16214696,2525792,102516,102516,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 74
"
236,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,3,False,16214695,1,104892,1,102516,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 97
"
237,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,2,False,14834659,1380036,188967,459925,104892,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 10963
"
238,/Users/kerenhuang/join-order-benchmark/18c.sql,HASH_JOIN,1,False,1380035,1,1380035,1,459925,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 12321
"
239,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,9,False,3140339,56079726,3140339,189,184,"INNER
id = person_role_id

[INFOSEPARATOR]
EC: 0
"
240,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,8,False,772581,55307145,772581,170,189,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
241,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,7,False,961555,54345590,961555,40272,170,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
242,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,6,False,54345589,1,130077,1,40272,"INNER
role_id = id

[INFOSEPARATOR]
EC: 9
"
243,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,5,False,36242603,18102986,36242603,116277,130077,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 9
"
244,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,4,False,18102985,1,116287,1,116277,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 465
"
245,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,3,False,14834457,3268528,14834457,86979,116287,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 465
"
246,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,2,False,574556,2693972,574556,542096,86979,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 523
"
247,/Users/kerenhuang/join-order-benchmark/19a.sql,HASH_JOIN,1,False,2609129,84843,2609129,84843,542096,"INNER
company_id = id

[INFOSEPARATOR]
EC: 521825
"
248,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,9,False,3140339,20218821,3140339,15,15,"INNER
id = person_role_id

[INFOSEPARATOR]
EC: 0
"
249,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,8,False,1,20218820,1,15,15,"INNER
id = info_type_id

[INFOSEPARATOR]
EC: 0
"
250,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,7,False,14834457,5384363,14834457,15,15,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 0
"
251,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,6,False,772581,4611782,772581,3,15,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
252,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,5,False,84843,4526939,84843,3,3,"INNER
id = company_id

[INFOSEPARATOR]
EC: 0
"
253,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,4,False,2609129,1917810,2609129,1,3,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 0
"
254,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,3,False,961555,956255,961555,17,1,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
255,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,2,False,956254,1,71,1,17,"INNER
role_id = id

[INFOSEPARATOR]
EC: 101132
"
256,/Users/kerenhuang/join-order-benchmark/19b.sql,HASH_JOIN,1,False,242426,713828,242426,713828,71,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 101132
"
257,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,9,False,3140339,56886623,3140339,3744,3575,"INNER
id = person_role_id

[INFOSEPARATOR]
EC: 0
"
258,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,8,False,772581,56114042,772581,2830,3744,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 0
"
259,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,7,False,961555,55152487,961555,132216,2830,"INNER
id = person_id

[INFOSEPARATOR]
EC: 0
"
260,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,6,False,55152486,1,436929,1,132216,"INNER
role_id = id

[INFOSEPARATOR]
EC: 45
"
261,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,5,False,36242603,18909883,36242603,391371,436929,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 45
"
262,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,4,False,18909882,1,391431,1,391371,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 2326
"
263,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,3,False,14834457,4075425,14834457,468787,391431,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 2326
"
264,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,2,False,1381453,2693972,1381453,1153798,468787,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 2615
"
265,/Users/kerenhuang/join-order-benchmark/19c.sql,HASH_JOIN,1,False,2609129,84843,2609129,84843,1153798,"INNER
company_id = id

[INFOSEPARATOR]
EC: 2609129
"
266,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,9,False,3140339,56886623,3140339,1909379,1760645,"INNER
id = person_role_id

[INFOSEPARATOR]
EC: 2
"
267,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,8,False,56886622,1,11154124,1,1909379,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 2
"
268,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,7,False,14834457,42052165,14834457,276408,11154124,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 231
"
269,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,6,False,961555,41090610,961555,276501,276408,"INNER
id = person_id

[INFOSEPARATOR]
EC: 52
"
270,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,5,False,772581,40318029,772581,104391,276501,"INNER
person_id = person_id

[INFOSEPARATOR]
EC: 103
"
271,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,4,False,40318028,1,357202,1,104391,"INNER
role_id = id

[INFOSEPARATOR]
EC: 5684
"
272,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,3,False,36242603,4075425,36242603,468787,357202,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 5684
"
273,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,2,False,1381453,2693972,1381453,1153798,468787,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 2615
"
274,/Users/kerenhuang/join-order-benchmark/19d.sql,HASH_JOIN,1,False,2609129,84843,2609129,84843,1153798,"INNER
company_id = id

[INFOSEPARATOR]
EC: 2609129
"
275,/Users/kerenhuang/join-order-benchmark/1a.sql,HASH_JOIN,4,False,2525744,3989142,2525744,142,142,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 711
"
276,/Users/kerenhuang/join-order-benchmark/1a.sql,HASH_JOIN,3,False,3989141,1,147,1,142,"INNER
company_type_id = id

[INFOSEPARATOR]
EC: 672
"
277,/Users/kerenhuang/join-order-benchmark/1a.sql,HASH_JOIN,2,False,2609129,1380012,2609129,250,147,"INNER
movie_id = movie_id

[INFOSEPARATOR]
EC: 2690
"
278,/Users/kerenhuang/join-order-benchmark/1a.sql,HASH_JOIN,1,False,1380011,1,1380011,1,250,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 1380035
"
279,/Users/kerenhuang/join-order-benchmark/1b.sql,HASH_JOIN,4,False,4705424,1,66,1,3,"INNER
company_type_id = id

[INFOSEPARATOR]
EC: 142
"
280,/Users/kerenhuang/join-order-benchmark/1b.sql,HASH_JOIN,3,False,2609129,2096295,2609129,4,66,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 569
"
281,/Users/kerenhuang/join-order-benchmark/1b.sql,HASH_JOIN,2,False,716259,1380036,716259,10,4,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 2606
"
282,/Users/kerenhuang/join-order-benchmark/1b.sql,HASH_JOIN,1,False,1380035,1,1380035,1,10,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 1380035
"
283,/Users/kerenhuang/join-order-benchmark/1c.sql,HASH_JOIN,4,False,4380831,1,3,1,3,"INNER
company_type_id = id

[INFOSEPARATOR]
EC: 142
"
284,/Users/kerenhuang/join-order-benchmark/1c.sql,HASH_JOIN,3,False,2609129,1771702,2609129,12,3,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 569
"
285,/Users/kerenhuang/join-order-benchmark/1c.sql,HASH_JOIN,2,False,391666,1380036,391666,250,12,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 2606
"
286,/Users/kerenhuang/join-order-benchmark/1c.sql,HASH_JOIN,1,False,1380035,1,1380035,1,250,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 1380035
"
287,/Users/kerenhuang/join-order-benchmark/1d.sql,HASH_JOIN,4,False,5370618,1,78,1,4,"INNER
company_type_id = id

[INFOSEPARATOR]
EC: 142
"
288,/Users/kerenhuang/join-order-benchmark/1d.sql,HASH_JOIN,3,False,2609129,2761489,2609129,6,78,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 569
"
289,/Users/kerenhuang/join-order-benchmark/1d.sql,HASH_JOIN,2,False,1381453,1380036,1381453,10,6,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 2606
"
290,/Users/kerenhuang/join-order-benchmark/1d.sql,HASH_JOIN,1,False,1380035,1,1380035,1,10,"INNER
info_type_id = id

[INFOSEPARATOR]
EC: 1380035
"
291,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,9,False,4061926,46462440,4061926,33,33,"INNER
id = person_id

[INFOSEPARATOR]
EC: 113
"
292,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,8,False,3140339,43322101,3140339,532809,33,"INNER
id = person_role_id

[INFOSEPARATOR]
EC: 112
"
293,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,7,False,36241770,7080331,36241770,6016,532809,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 544
"
294,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,6,False,134178,6946153,134170,978322,6016,"INNER
id = keyword_id

[INFOSEPARATOR]
EC: 50
"
295,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,1,False,134170,8,134170,8,134170,"MARK
keyword = #0

[INFOSEPARATOR]
EC: 134170
"
296,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,5,False,4523792,2422361,4523792,28583,978322,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 248
"
297,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,4,False,2422359,2,28583,2,28583,"INNER
status_id = id

[INFOSEPARATOR]
EC: 182
"
298,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,3,False,2422358,1,41167,1,28583,"INNER
subject_id = id

[INFOSEPARATOR]
EC: 505662
"
299,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,2,False,2422357,1,114624,1,41167,"INNER
kind_id = id

[INFOSEPARATOR]
EC: 505662
"
300,/Users/kerenhuang/join-order-benchmark/20a.sql,HASH_JOIN,1,False,2287271,135086,2287271,135086,114624,"INNER
id = movie_id

[INFOSEPARATOR]
EC: 505662
"
301,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,9,False,3140339,46478209,3140339,27,17,"INNER
id = person_role_id

[INFOSEPARATOR]
EC: 22
"
302,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,8,False,4061926,42416283,4061926,222518,27,"INNER
id = person_id

[INFOSEPARATOR]
EC: 109
"
303,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,7,False,36241770,6174513,36241770,1472,222518,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 544
"
304,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,6,False,134178,6040335,134170,294672,1472,"INNER
id = keyword_id

[INFOSEPARATOR]
EC: 50
"
305,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,1,False,134170,8,134170,8,134170,"MARK
keyword = #0

[INFOSEPARATOR]
EC: 134170
"
306,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,5,False,4523792,1516543,4523792,4696,294672,"INNER
movie_id = id

[INFOSEPARATOR]
EC: 248
"
307,/Users/kerenhuang/join-order-benchmark/20b.sql,HASH_JOIN,4,False,1516541,2,4696,2,4696,"INNER
status_id = id

[INFOSEPARATOR]
EC: 182
"
